DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
Amahuaca	1485	BELOW OR UNDER	below or under	debajo	embaixo de	
Amahuaca	1486	PLANT (SOMETHING)	plant (something)	plantar, sembrar	plantar, semear	vánaquín
Amahuaca	1489	CLOUD		nube		naicóhin
Amahuaca	1490	RAT	rat	rata	RATO	macá
Amahuaca	1491	MOUSE	mouse	ratón	camundongo	xóya
Amahuaca	1493	ONE		uno		tíí
Amahuaca	1494	DIE	die	morir	morrer	nócahí, rúzohí
Amahuaca	1496	GRANDMOTHER	grandmother	abuela	avó	haxúni
Amahuaca	1498	TWO		dos		rávután
Amahuaca	1500	FOUR	four	cuatro	quatro	
Amahuaca	1504	FLY (INSECT)	fly (insect)	mosca	mosca	nacá
Amahuaca	1507	FRUIT		fruto		vimí
Amahuaca	1509	MOSQUITO	mosquito	zancudo	mosquito	víí
Amahuaca	1510	CHIN	chin	barbilla, mentón	queixo	
Amahuaca	1512	RISE (ONESELF)	rise (oneself)	alzarse. levantarse		vúzohi
Amahuaca	1517	WASP	wasp	avispa	vespa	mári-vína, níshvin
Amahuaca	1519	RUN	run	correr	correr	páxahicáhi, niriquí
Amahuaca	1520	CRUSH	crush	machacar, aplastar		chánocquín
Amahuaca	1523	FORGET	forget	olvidar	esquecer-se	shínanyámequuín
Amahuaca	1524	ACCOMPANY	accompany	acompañar	vinho	jaquínquin
Amahuaca	1531	BRANCH	branch	rama	galho	jii-pónyan, mútax
Amahuaca	1533	BE HUNGRY	be hungry	hambriento	TER FOME	cóshmanáhi
Amahuaca	1539	BASKET	basket	cesto, canasto, canasta	cesto, cesta	cácan
Amahuaca	1540	EYELASH	eyelash	pestaña	pestana, cílio	vúxmi
Amahuaca	1543	SNAIL	snail	caracol	lesma	
Amahuaca	1554	MAN		varón, hombre		joní
Amahuaca	1560	FACE	face	cara	rosto	vúnmanná
Amahuaca	1564	LAZY	lazy	perezoso	preguiçoso	yonotíma
Amahuaca	1567	DOOR	door	puerta	porta, portão	vúva, xúpotí
Amahuaca	1571	SELL	sell	vender	vender	mároquín
Amahuaca	1574	FLOAT		flotar		tóxvaahí
Amahuaca	1575	COCKROACH	cockroach	cucaracha	barata	chintá
Amahuaca	1576	PILE UP	pile up	amontonar	empilhar	máánaquín
Amahuaca	1577	AND	and	y	e	-ya
Amahuaca	1580	ONLY		solo, solamente		jáztii
Amahuaca	1583	BRAIN	brain	cerebro, sesos	cérebro, miolos	mápomúrano
Amahuaca	1585	SLEEP		dormir		hóxahí
Amahuaca	1586	SMELL (PERCEIVE)		oler, olfatear		xútuuhí
Amahuaca	1587	SMELL (STINK)	smell (stink)	apestar, heder, oler mal	cheirar	xútuuhí
Amahuaca	1588	TURN	turn	girar, voltearse	virar	máyahí
Amahuaca	1590	WAIT (FOR)	wait (for)	esperar		mánanquín
Amahuaca	1591	UP	up	arriba, encima	em cima, sôbre	mánanhó
Amahuaca	1592	CHEST		pecho		xochí
Amahuaca	1593	DEEP	deep	profundo, hondo	fundo	
Amahuaca	1594	FLOUR	flour	harina	farinha	róroo
Amahuaca	1602	WAKE UP		despertarse		vúzohí
Amahuaca	1606	INSIDE	inside	adentro, dentro	dentro	
Amahuaca	1615	ESCAPE	escape	escapar		páxahicáhi
Amahuaca	1616	CLOTH	cloth	tela	tecido, pano	chópa-xátu
Amahuaca	1621	SNEEZE	sneeze	estornudar	espirrar	jáhoshíni
Amahuaca	1623	SPEAK		hablar		yóhiquín
Amahuaca	1624	EMPTY	empty	vacío	vazio	xávan
Amahuaca	1625	DEAD	dead	muerto	morto	naháá
Amahuaca	1629	EVENING	evening	anochecer	tarde	
Amahuaca	1631	FAST	fast	ágil	rápido, ligeiro	
Amahuaca	1633	FLAT	flat	plano	plano, chato	zapá
Amahuaca	1644	RELATIVES	relatives	parientes, parentela	parentes	cáivo, námi
Amahuaca	1645	SHORT		corto		tóro
Amahuaca	1646	GIRL	girl	niña	menininha	
Amahuaca	1649	SIT DOWN	sit down	sentarse	SENTAR (-SE)	tzáhoohi
Amahuaca	1651	TEAR (OF EYE)	tear (of eye)	lágrima	lágrima	vúhon
Amahuaca	1654	LIGHTNING	lightning	relámpago	relâmpago	cánaa
Amahuaca	1657	TRUE	true	verdadero	verdadeiro	cóón
Amahuaca	1660	LOSE	lose	perder		vúnoquín
Amahuaca	1666	MUTE	mute	mudo	mudo	jantó
Amahuaca	1667	HOLE	hole	hueco, agujero	buraco	mai-xántoo
Amahuaca	1672	WRITE	write	escribir	escrever	cunúúquin
Amahuaca	1673	ARM	arm	brazo	braço	pónyan, póxtuu
Amahuaca	1674	POOR	poor	pobre	pobre	
Amahuaca	1686	BEHIND	behind	atrás, detrás	atrás de	cáchiihó
Amahuaca	1689	SMOKE (INHALE)	smoke (inhale)	fumar	fumar	
Amahuaca	1690	FENCE	fence	quitamiedos	cerca	
Amahuaca	1711	TELL	tell	contar, narrar	dizer	jóvihí
Amahuaca	1719	BURY	bury	sepultar	enterrar	
Amahuaca	1720	SIGN	sign	marca		
Amahuaca	1726	WET		mojado		muchá
Amahuaca	1728	ROTTEN		podrido		pítzihá, páyo
Amahuaca	1730	CHEEK	cheek	mejilla	bochecha	tamó
Amahuaca	1732	SKY		cielo		naí
Amahuaca	1733	RAINBOW	rainbow	arcoiris	arco-í­ris	naanváhi
Amahuaca	1735	TEAR (SHRED)	tear (shred)	romper, rasgar	romper, rasgar	móxaquín
Amahuaca	1741	ABOVE	above	encima	encima	máxcaa
Amahuaca	1743	JOIN	join	unirse	juntar, unir	rúchiquín
Amahuaca	1750	CHOOSE	choose	escoger, elegir	escolher	cátooquín
Amahuaca	1752	LEAVE	leave	salir, marcharse, irse, quitarse	partir, ir-se embora	cáinhí, jóvanhí
Amahuaca	1753	TOP	top	parte superior	cume, topo	
Amahuaca	1758	OLDER SISTER	older sister	hermana mayor	irmã mais velha	chóca, poví
Amahuaca	1759	OLDER BROTHER		hermano mayor		jochí
Amahuaca	1760	YOUNGER BROTHER	younger brother	hermano menor	irmão mais novo	chamí
Amahuaca	1761	YOUNGER SISTER	younger sister	hermana menor	irmã mais nova	chipí
Amahuaca	1766	FINISH	finish	terminar	completar, acabar	rúzohí, níshmarízhi
Amahuaca	1767	SCRAPE	scrape	raspar, rallar	raspar	nßizaquón, xótoquín
Amahuaca	1778	APPROACH	approach	acercarse	aproximar	
Amahuaca	1783	PAIN	pain	dolor	dor	hízin
Amahuaca	1784	WANT	want	desear (querer)	querer	cúunhi
Amahuaca	1786	DRY UP	dry up	secar	secar	chóshihí, tánchí
Amahuaca	1791	BUTTERFLY	butterfly	mariposa	borboleta	cócoshtóvi, jozó
Amahuaca	1793	BAT	bat	murciélago	morcego	cashí
Amahuaca	1803	WOOD	wood	madera	madeira	jíí
Amahuaca	1808	PUS	pus	pus	pus	cóó
Amahuaca	1819	LOOK	look	mirar, contemplar	olhar para, fitar	hiinhí
Amahuaca	1821	BRUSH	brush	cepillo	escova	
Amahuaca	1827	HARVEST CROPS	harvest crops	cosechar		túzcuquín, vótzoquín
Amahuaca	1828	ASK (REQUEST)	ask (request)	pedir	pedir	yócaaquín
Amahuaca	1829	JUMP	jump	saltar	saltar	cáshtiihí, póhqui
Amahuaca	1831	MEET	meet	reunirse	encontrar	tzíztocóhohi
Amahuaca	1836	VAGINA	vagina	vagina	vagina	chispí
Amahuaca	1837	VULVA	vulva	vulva	órgão sexual feminino	
Amahuaca	1838	NAVEL	navel	ombligo	umbigo	náto
Amahuaca	1839	CRY	cry	llorar	chorar	haráhqui
Amahuaca	1840	BUILD	build	construir, edificar	construir	
Amahuaca	1844	BOAT	boat	bote	canoa	
Amahuaca	1845	BALL	ball	pelota, esfera, globo	esfera, bola	piróta
Amahuaca	1847	SICK	sick	estar enfermo	doente, doença	hízinyá
Amahuaca	1850	COTTON	cotton	algodón	algodão	xapó
Amahuaca	1856	SOFT	soft	suave	mole	tányan, vachó
Amahuaca	1860	BEAD	bead	chaquira, abalorio	contas, miçanga	tóncomóro
Amahuaca	1864	HUNGER	hunger	hambre	fome	
Amahuaca	1869	BUY	buy	comprar	comprar	mároquín
Amahuaca	1879	DANCE	dance	bailar	dançar	chírinhí
Amahuaca	1883	IN FRONT OF	in front of	delante	frente	
Amahuaca	1884	HARD	hard	duro	duro	caní, cúrux
Amahuaca	1886	ARMPIT	armpit	axila, sobaco	axila, sovaco	píshcan
Amahuaca	1892	TOUCH	touch	tocar	tocar	rámanquín
Amahuaca	1895	CLOTHES	clothes	ropa	roupa	chópa
Amahuaca	1897	HELP	help	ayudar	ajudar	jaquínquin
Amahuaca	1906	SOUR	sour	ácido, agrio	ácido, azedo	cachá
Amahuaca	1909	SHAKE	shake	sacudir	agitar	taríquin, vánahí
Amahuaca	1913	PRESS	press	presionar	comprimir, apertar	
Amahuaca	1917	TIE	tie	anudar	amarrar, atar	vúcaxnáhaquín
Amahuaca	1920	DREAM (SOMETHING)	dream (something)	soñar	sonhar	námaahí
Amahuaca	1923	ROUGH	rough	áspero	áspero	cúrux
Amahuaca	1936	DEER		venado, matacán		chaxó
Amahuaca	1937	THERE	there	allí	lá	honó
Amahuaca	1942	NEAR		cerca		hóramá
Amahuaca	1955	GRIEVE	grieve	afligirse		
Amahuaca	1958	UNRIPE	unripe	inmaduro, no maduro, verde	verde, imaturo	
Amahuaca	1959	RAW	raw	crudo	cru	nápax
Amahuaca	1961	NECKLACE	necklace	collar	colar	cácuuti
Amahuaca	1962	ROAST (SOMETHING)	roast (something)	asar	ASSAR	xóhiquin
Amahuaca	1970	CANOE	canoe	canoa, curiara	canoa	rónti
Amahuaca	1973	DEMON	demon	demonio	demônio	yóvuu
Amahuaca	1977	DEW	dew	rocío	orvalho	nívii
Amahuaca	1983	SNORE	snore	roncar	roncar, ressonar	núanhí
Amahuaca	1986	DISEASE	disease	enfermedad (dolencia)		
Amahuaca	1996	GET TIRED	get tired	cansar(se)		hóxacatátznáhi
Amahuaca	2003	FLOW	flow	fluir, correr	fluir	
Amahuaca	2004	BEND	bend	encorvar, doblar	dobrar, curvar	vúquiquín
Amahuaca	2009	DOG		perro		hinán, hinó
Amahuaca	2012	COLLAR	collar	collar	colarinho	túxo
Amahuaca	2014	GO DOWN (DESCEND)	go down (descend)	descender	descer, baixar	hípaahí
Amahuaca	2015	MAKE DRY	make dry	secar		chóshihí, tánohí
Amahuaca	2017	MIX	mix	mezclar, mixturar	misturar, mexer	józiquín
Amahuaca	2019	HAMMOCK	hammock	hamaca, chinchorro	rede	rizí
Amahuaca	2069	SOAK (VERB)	soak (verb)	mojar		muchááquin
Amahuaca	2070	COMB (VERB)	comb (verb)	peinar		vooxúhuhi
Amahuaca	2102	BURN	burn	quemar, arder	queimar	cóhaquín
Amahuaca	2106	MALE PERSON	male person	varón, hombre		jochí, joní
Amahuaca	2108	RAINING OR RAIN	raining or rain	lluvia		hóvi
Amahuaca	2110	WARM (OF WEATHER)	warm (of weather)	cálido		
Amahuaca	2112	OLD (AGED)	old (aged)	viejo		xuni
Amahuaca	2113	OLD (USED)	old (used)	usado		
Amahuaca	2117	DESIRE	desire	desear		cúunhí
Amahuaca	2124	SMELL	smell	olor	cheirar	pizí, viyá
Amahuaca	2142	RUN AWAY	run away	escapar		páxahicáhi
Amahuaca	2144	SPRING OR WELL	spring or well	pozo, manantial	nascente, poço	
Amahuaca	2159	GROUND	ground	piso		
Amahuaca	2215	BECOME ANGRY	become angry	enojarse		
Amahuaca	2223	BE ANGRY	be angry	enojado		
Amahuaca	2248	KNOW (SOMEBODY)	know (somebody)	conocer a alguien		
Amahuaca	2252	PATH		trocha		váhin
Amahuaca	2259	FLESH	flesh	carne	carne	námi
Amahuaca	2271	THINK	think	pensar	pensar	shínanhí
Amahuaca	2272	HOT OR WARM	hot or warm	caliente	quente	hítziz, yóho
Amahuaca	2295	SUNSET	sunset	atardecer, puesta de sol		
Amahuaca	2296	SUNRISE	sunrise	amanecer		nútuhí
Amahuaca	2297	DUSK	dusk	anochecer, atardecer		
Amahuaca	2308	THIN	thin	delgado	fino	
Amahuaca	2319	LID (COVER, CAP)	lid (cover, cap)	tapa		vúpotí
Amahuaca	2324	GET WET	get wet	mojarse		múchahí
Amahuaca	2327	BECOME SICK	become sick	enfermarse, estar enfermo		
Amahuaca	2334	MELT	melt	derretir		
Amahuaca	2341	CLOUDY	cloudy	nublado		
Amahuaca	2374	DREAM	dream	sueño	SONHO / SONHAR	
Amahuaca	2390	PECCARY	peccary	pecarí		jóno
Amahuaca	2409	BROWN	brown	moreno		
Amahuaca	2411	HURT (SOMEBODY)	hurt (somebody)	herir		
Amahuaca	2457	PATH OR ROAD	path or road	camino, sendero, trocha	CAMINHO	váhin
Amahuaca	2468	BAG	bag	bolso		písha
Amahuaca	2472	SUCKLE (BREASTFEED, NURSE)	suckle (breastfeed, nurse)	mamar		
Amahuaca	2486	HIDE	hide	pellejo	ESCONDER	
Amahuaca	2492	BOIL (SOMETHING)	boil (something)	hervir. cocer		covínquin
Amahuaca	2493	BOIL	boil	hervir		covínquin
Amahuaca	2504	DIFFERENT	different	diferente		ramí
Amahuaca	2506	LOOSE	loose	suelto		
Amahuaca	2531	BROAD	broad	ancho		
Amahuaca	2561	HURT (SENSE PAIN)	hurt (sense pain)	doler		hízinhí
Amahuaca	2613	SKIN (HUMAN)	skin (human)	piel		xácaa
Amahuaca	2614	SKIN (ANIMAL)	skin (animal)	pellejo, piel		
Amahuaca	2615	FLESH OR MEAT	flesh or meat	carne	carne	námi
Amahuaca	2638	FISHING	fishing	pescar	pescar	haxánquin, rícanquín
Amahuaca	2648	HAIR (HEAD)		cabello, pelo		vóó
Amahuaca	2652	BROAD OR WIDE	broad or wide	estrecho		
Amahuaca	2790	HIGH OR TALL	high or tall	alto		chaíí
Amahuaca	2866	DROP (SOMETHING)	drop (something)	dejar caer	deixar cair	
Amahuaca	2907	ROT	rot	pudrirse		
Amahuaca	2911	BACKWARD	backward	atrás		cáchiihó
Amahuaca	2912	FORWARD	forward	adelante		
Amahuaca	3020	BREAK (BREAKING)	break (breaking)	romperse	quebrar(-se) / romper(-se)	tóshiihí
Amahuaca	3080	SPLIT OPEN	split open	rajar		cáxcuquín
Amahuaca	3174	WAKE UP (SOMEONE)	wake up (someone)	despertar		vúzohí
Amahuaca	3188	MIGHTY OR POWERFUL OR STRONG	mighty or powerful or strong	fuerte, poderoso	forte, poderoso	cúrux
Amahuaca	3208	CENTER OR MIDDLE	center or middle	medio, centro	meio, centro	
Amahuaca	3224	WRING	wring	retorcer, estrujar		
Amahuaca	3230	DECEIVE	deceive	engañar		hóntzaquín
Amahuaca	3287	BLOOM	bloom	florecer		
Amahuaca	3294	BRAID (VERB) OR WEAVE (BASKET)	braid (verb) or weave (basket)	tejer, trenzar	tecer	tíihquín
Amahuaca	3320	SNARE (TRAP)	snare (trap)	trampa, cepo		mávan
Amahuaca	3347	HIGH OR UP	high or up	alto		
Amahuaca	3452	MUCH	much	mucho		cáhtin, hicha
Amahuaca	3456	CRAWL OR CREEP	crawl or creep	gatear	rastejar, arrastar-se	múpihí
Amahuaca	3463	RIVERBANK	riverbank	orilla, ribera		pápii
Amahuaca	3472	DANCE (MOVEMENT)	dance (movement)	danza		
Amahuaca	3603	EARTH OR LAND	earth or land	tierra	TERRA / PAÍS	maí, nutú
Amahuaca	3609	TOWN OR VILLAGE	town or village	pueblo, ciudad	cidade pequena ou vila	júma
Amahuaca	3653	COOKING POT	cooking pot	olla, paila	panela	cúntii
Amahuaca	3696	THROW AWAY	throw away	tirar		
Amahuaca	3701	HOLLOW	hollow	hueco, vacio		mai-xántoo, rúoo
Amahuaca	3749	HATE (LOATHING)	hate (loathing)	odiar		
Amahuaca	3780	PET	pet	mascota		
Amahuaca	3861	FAIL	fail	fracasar		
Amahuaca	3883	NOISY	noisy	ruidoso		
Amahuaca	3898	ACCEPT	accept	aceptar		
Amahuaca	3913	COUGH (ACT OF COUGHING)	cough (act of coughing)	toser		
Amahuaca	3923	FEMALE ANIMAL	female animal	hembra		yóxan
Amahuaca	3924	MALE ANIMAL	male animal	macho		
