ID	DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE
646	RemoMoa	1936	DEER	çaštá
647	RemoMoa	212	FIELD	wá'i
648	RemoMoa	1498	TWO	rabi
649	RemoMoa	492	THREE	rabïnowïsti
652	RemoMoa	1277	HAND	mïkï
653	RemoMoa	506	MAIZE	hïki
654	RemoMoa	506	MAIZE	hïi
655	RemoMoa	159	SWEET POTATO	kári
656	RemoMoa	1977	DEW	nobï
657	RemoMoa	962	WOMAN	ãmpíni
658	RemoMoa	962	WOMAN	ãpini
659	RemoMoa	1554	MAN	'írábo
660	RemoMoa	1217	FATHER	papa
661	RemoMoa	1216	MOTHER	mama
662	RemoMoa	1313	MOON	'ohï
663	RemoMoa	632	LIZARD	kapï
664	RemoMoa	112	TURTLE	nïhó
665	RemoMoa	1268	YES	ïyá
666	RemoMoa	1268	YES	ïa
667	RemoMoa	1654	LIGHTNING	aná
668	RemoMoa	1489	CLOUD	nïtïkoro
669	RemoMoa	249	FOG	habákoro
670	RemoMoa	778	SMOKE (EXHAUST)	koï
671	RemoMoa	1509	MOSQUITO	šío
672	RemoMoa	1509	MOSQUITO	náa
673	RemoMoa	1509	MOSQUITO	bi:
674	RemoMoa	882	PARROT	␢áwa
675	Reyesano	1402	BREAST	aco
676	Reyesano	1443	WALK	adeneti
677	Reyesano	1202	BIG	aime
678	Reyesano	906	TREE	akwi
679	Reyesano	628	LEAF	akwi kwena
680	Reyesano	946	BLOOD	ami
681	Reyesano	1416	SIT	anipohe
682	Reyesano	962	WOMAN	ano
683	Reyesano	1233	NIGHT	apome
684	Reyesano	1401	DRINK	ʔas̆itihe
685	Reyesano	1401	DRINK	kas̆iti
686	Reyesano	1936	DEER	bacono
687	Reyesano	1313	MOON	mbandzi
688	Reyesano	624	LAKE	mbai
689	Reyesano	1732	SKY	mbaipa
690	Reyesano	730	SNAKE	mbakwa
691	Reyesano	1274	SALT	mbano
692	Reyesano	960	WIND	beni
693	Reyesano	1498	TWO	mbeta
694	Reyesano	1793	BAT	bina
695	Reyesano	919	CHILI PEPPER	mbis̆o
696	Reyesano	1392	LOUSE	biya
697	Reyesano	908	DRUM	mbombo
698	Reyesano	1504	FLY (INSECT)	veve
699	Reyesano	1287	COLD	viname
700	Reyesano	1219	WORM	cena
701	Reyesano	1336	EAT	ndzandzahe
702	Reyesano	112	TURTLE	ndzati
703	Reyesano	1554	MAN	ndzeha
704	Reyesano	1509	MOSQUITO	ndzi
705	Reyesano	1936	DEER	ndzokwei
706	Reyesano	1035	GOOD	vaime
707	Reyesano	1286	HOT	vindzindzime
708	Reyesano	1360	DUCK	vove
709	Reyesano	981	ELBOW	embaco
710	Reyesano	1673	ARM	embai
711	Reyesano	1291	BACK	embasendze
712	Reyesano	763	SKIN	embiti
713	Reyesano	1221	NOSE	evi
714	Reyesano	670	ROOT	ecaha
715	Reyesano	1394	BONE	ecao
716	Reyesano	2648	HAIR (HEAD)	ecao
717	Reyesano	1380	TOOTH	ece
718	Reyesano	1592	CHEST	ec̆endzo
719	Reyesano	1256	HEAD	ec̆oha
720	Reyesano	2252	PATH	endzis̆i
721	Reyesano	1507	FRUIT	ehaha
722	Reyesano	714	SEED	ehaha
723	Reyesano	674	MOUTH	ekwaca
724	Reyesano	728	FIRST	ekwene
725	Reyesano	798	JAW	elavi
726	Reyesano	1371	KNEE	emandzis̆ia
727	Reyesano	123	FOREHEAD	emata
728	Reyesano	1277	HAND	eme
729	Reyesano	1209	I	eme
730	Reyesano	1258	FINGERNAIL	emetis̆i
731	Reyesano	1257	WING	enambai
732	Reyesano	1228	EARTH (SOIL)	eowa
733	Reyesano	1229	OLD	esi
734	Reyesano	1247	EAR	es̆sakwena
735	Reyesano	1252	HOUSE	etai
736	Reyesano	1224	LIVER	etakwa
737	Reyesano	1150	THUNDER	etiriva
738	Reyesano	1220	TAIL	etisa
739	Reyesano	1301	FOOT	ewaci
740	Reyesano	159	SWEET POTATO	hai
741	Reyesano	864	PUMPKIN	hemi
742	Reyesano	3653	COOKING POT	hovo
744	Reyesano	1343	SUN	is̆eti
745	Reyesano	587	ANT	is̆ovi
746	Reyesano	492	THREE	kimis̆a
747	Reyesano	1216	MOTHER	-koʔa
748	Reyesano	908	DRUM	komokomo
749	Reyesano	1970	CANOE	kwamba
750	Reyesano	925	CASSAVA	kwave
751	Reyesano	221	FIRE	kwati
752	Reyesano	10	FIREWOOD	kwati
753	Reyesano	937	BIRD	kwesa
754	Reyesano	843	SPIDER	letete
755	Reyesano	974	TOBACCO	mava
756	Reyesano	1417	KILL	manemehe
757	Reyesano	1223	HEART	masomo
758	Reyesano	1228	EARTH (SOIL)	meci
759	Reyesano	671	SAND	mes̆is̆i
760	Reyesano	1228	EARTH (SOIL)	mes̆is̆i
761	Reyesano	1374	RING	metara
762	Reyesano	1215	THOU	mive
763	Reyesano	1208	CAT	mis̆i
764	Reyesano	1398	DRY	morimetembai
765	Reyesano	1335	WHITE	pavame
766	Reyesano	2009	DOG	pako
767	Reyesano	977	ARROW	piva
768	Reyesano	994	BOW	pivacoe
769	Reyesano	1936	DEER	pisini
771	Reyesano	1446	COME	poeyohe
773	Reyesano	695	GO	potihe
774	Reyesano	1654	LIGHTNING	sarara
775	Reyesano	163	BLACK	seveme
776	Reyesano	1219	WORM	setono
777	Reyesano	239	FLOWER	s̆as̆a
778	Reyesano	506	MAIZE	s̆ihe
779	Reyesano	1585	SLEEP	tavihe
780	Reyesano	1884	HARD	tandzame
781	Reyesano	1217	FATHER	-tata
782	Reyesano	212	FIELD	te
783	Reyesano	221	FIRE	-ti-
784	Reyesano	1447	GIVE	tiaheteʔeme
785	Reyesano	646	ASH	timo
786	Reyesano	1188	CHARCOAL	tis̆ehe
787	Reyesano	817	THEY	tonave
788	Reyesano	665	BEE	wava
789	Reyesano	1199	WIFE	-wane
790	Reyesano	1850	COTTON	wapeve
791	Reyesano	778	SMOKE (EXHAUST)	wondzo
792	Reyesano	1200	HUSBAND	-yave
793	Reyesano	606	GRASS	yaci
794	Reyesano	1205	TONGUE	yana
795	Reyesano	1482	SHOULDER	yara
796	Reyesano	948	WATER	yovi
797	Maxuruna	1645	SHORT	toezü
798	Maxuruna	980	HEEL	zitoku
799	Maxuruna	1256	HEAD	maschó
800	Maxuruna	801	RIB	mukasch
801	Maxuruna	1252	HOUSE	schubo
802	Maxuruna	239	FLOWER	pimy
803	Maxuruna	683	PERSON	tara
804	Maxuruna	1202	BIG	tapa
805	Maxuruna	1200	HUSBAND	patzü
806	Maxuruna	1222	PENIS	schuy
807	Maxuruna	1198	MANY	yua
808	Maxuruna	1430	STAR	uispà
809	Maxuruna	1339	MORNING	natypotze
811	MayorunaDomestica	1256	HEAD	moho
812	MayorunaDomestica	1732	SKY	abo
813	MayorunaDomestica	1223	HEART	wintay
814	MayorunaDomestica	221	FIRE	si
815	MayorunaDomestica	1592	CHEST	ilon
816	MayorunaDomestica	1489	CLOUD	oué
817	MayorunaDomestica	730	SNAKE	tiris
818	MayorunaDomestica	1343	SUN	bari
819	MayorunaFera	1333	NECK	guitai
820	MayorunaFera	1730	CHEEK	tanmou
821	MayorunaFera	221	FIRE	cii
822	MayorunaFera	1592	CHEST	chiton
823	MayorunaFera	671	SAND	mazi
824	MayorunaFera	977	ARROW	tahua
825	JaunAvo	1247	EAR	pauke
826	JaunAvo	1380	TOOTH	setá
827	JaunAvo	1225	DAY (NOT NIGHT)	sabaká
828	JaunAvo	1336	EAT	piue
829	JaunAvo	1174	YESTERDAY	saba-utza
830	JaunAvo	1313	MOON	urschĕ
831	JaunAvo	1248	EYE	buero
832	JaunAvo	1217	FATHER	papa
833	Culino	1256	HEAD	mazu
834	Culino	1333	NECK	tüka
835	Culino	1329	TOMORROW	viteka-aunetu
836	Culino	1297	LEG	wytasch
837	Culino	1252	HOUSE	subutischy
838	Culino	1209	I	iia
839	Culino	1248	EYE	würru
840	Culino	1646	GIRL	ainbekii
841	Culino	1343	SUN	wary
842	Culino	1150	THUNDER	naikipuky
843	Culino	1237	WHERE	aghübeka
844	Culino	1251	BELLY	buby
846	Panos	624	LAKE	ja
847	Panos	857	STONE	maca
848	Panos	163	BLACK	chersé
849	Panos	1269	NO	yama
850	Panos	1248	EYE	bouero
851	Panos	674	MOUTH	kaishra
852	Panos	1246	SMALL	chocoto
853	Panos	1173	EYEBROW	boipouchko
854	Panos	1150	THUNDER	temoui
855	Maxuruna	1380	TOOTH	tschittá
856	Maxuruna	1313	MOON	uyschy
857	Atsahuaca	974	TOBACCO	šavāro
858	MayorunaFera	1297	LEG	huipongo
859	MayorunaFera	674	MOUTH	ira
860	JaunAvo	744	EGG	vatsché
861	Culino	1223	HEART	huinty
862	Culino	1838	NAVEL	notschy-kuby
863	MayorunaDomestica	671	SAND	massi
2790	Pacahuara	948	WATER	'hɨnɨ
2791	Pacahuara	906	TREE	'hiwi
2792	Pacahuara	1732	SKY	na'ipa
2793	Pacahuara	1343	SUN	'waři
2794	Pacahuara	1313	MOON	'ʔoṣ̌ɨ
2795	Pacahuara	1430	STAR	'wištima
2796	Pacahuara	1150	THUNDER	'naina
2797	Pacahuara	1489	CLOUD	'c̷ɨmo
2798	Pacahuara	658	RAIN (PRECIPITATION)	o'i
2799	Pacahuara	658	RAIN (PRECIPITATION)	ʔo'i
2800	Pacahuara	221	FIRE	'čiʔi
2801	Pacahuara	778	SMOKE (EXHAUST)	ko'ʔina
2802	Pacahuara	646	ASH	'mišpo
2803	Pacahuara	10	FIREWOOD	'kařo
2804	Pacahuara	1554	MAN	'honi
2805	Pacahuara	962	WOMAN	'yoṣ̌a
2806	Pacahuara	1289	BABY	'wakɨ 'pistia
2807	Pacahuara	1200	HUSBAND	'wɨnɨ
2808	Pacahuara	1199	WIFE	ʔa'wini
2809	Pacahuara	1217	FATHER	'ɨpa
2810	Pacahuara	1217	FATHER	'ʔɨpa
2811	Pacahuara	1216	MOTHER	'kai
2812	Pacahuara	1209	I	'ɨa
2813	Pacahuara	1318	CHICKEN	pati'aři
2814	Pacahuara	539	NEST	'naʔa
2815	Pacahuara	937	BIRD	'isko
2816	Pacahuara	1185	VULTURE	po'iko
2817	Pacahuara	882	PARROT	'wawa
2818	Pacahuara	735	OWL	'popo
2819	Pacahuara	227	FISH	sa'nino
2820	Pacahuara	227	FISH	'woɨ
2821	Pacahuara	1936	DEER	'čaṣ̌o
2822	Pacahuara	1517	WASP	'wina
2823	Pacahuara	1509	MOSQUITO	'wii
2824	Pacahuara	503	FROG	wɨṣ̌ko
2825	Pacahuara	112	TURTLE	'ṣ̌awɨ
2826	Pacahuara	763	SKIN	'wiči
2827	Pacahuara	2648	HAIR (HEAD)	'woo
2828	Pacahuara	678	BEARD	'kɨni
2829	Pacahuara	946	BLOOD	'himi
2830	Pacahuara	1394	BONE	'ṣ̌ao
2831	Pacahuara	1256	HEAD	'mapo
2832	Pacahuara	1730	CHEEK	'tamo
2833	Pacahuara	1248	EYE	'wɨřo
2834	Pacahuara	1247	EAR	'paʔoki
2835	Pacahuara	1221	NOSE	řɨ'kina
2836	Pacahuara	674	MOUTH	kɨ'wɨči
2837	Pacahuara	1205	TONGUE	'hana
2838	Pacahuara	1380	TOOTH	'ṣ̌ɨna
2839	Pacahuara	1673	ARM	po'yana
2840	Pacahuara	1277	HAND	mɨ'kɨna
2841	Pacahuara	1297	LEG	'wiko
2842	Pacahuara	1301	FOOT	'taʔɨ
2843	Pacahuara	1223	HEART	howi'ti
2844	Pacahuara	688	LUNG	'taṣ̌a
2845	Pacahuara	1224	LIVER	'taka
2846	Pacahuara	1864	HUNGER	paṣ̌na'hai
2847	Pacahuara	1594	FLOUR	'moto
2848	Pacahuara	1507	FRUIT	'kɨo
2849	Pacahuara	744	EGG	'wači
2850	Pacahuara	1850	COTTON	waṣ̌'mɨna
2851	Pacahuara	1252	HOUSE	'ṣ̌owo
2852	Pacahuara	212	FIELD	'wai
2853	Pacahuara	506	MAIZE	'ṣ̌ɨki
2854	Pacahuara	670	ROOT	ta'pono
2855	Pacahuara	628	LEAF	'pɨʔi
2856	Pacahuara	239	FLOWER	'hoa
2857	Pacahuara	239	FLOWER	řeṣ̌'pana
2858	Pacahuara	906	TREE	'hiwi
2859	Pacahuara	925	CASSAVA	'ac̷a
2860	Pacahuara	1218	ROPE	'taška
2861	Pacahuara	1432	CUT	'kɨɨsakia
2862	Pacahuara	677	AXE	hača
2863	Pacahuara	1437	SPLIT	ma'tošmaki
2864	Pacahuara	1453	WASH	'aši
2865	Pacahuara	1970	CANOE	'noti
2866	Pacahuara	1406	FAR	nɨ'ama
2867	Pacahuara	1246	SMALL	'mišni
2868	Pacahuara	1667	HOLE	'kini
2869	Pacahuara	1498	TWO	ra'wɨ
2870	Pacahuara	1225	DAY (NOT NIGHT)	'waři
2871	Pacahuara	717	SWEET	tɨ'ɨ
2872	Pacahuara	1409	SEE	his'pa
2873	Pacahuara	1409	SEE	'hisna
2874	Pacahuara	1335	WHITE	'hoṣ̌o
2875	Pacahuara	156	RED	'šini
2876	Pacahuara	1396	SHARP	'ɨika
2877	Pacahuara	1210	HEAVY	'iwɨ
5143	Matis	38	SPREAD OUT	abeso
5144	Matis	1019	RIGHT	abiu
5145	Matis	1732	SKY	abu
5146	Matis	1489	CLOUD	abu
5147	Matis	1401	DRINK	ak
5148	Matis	1417	KILL	ak
5150	Matis	244	LEFT	amenuk
5151	Matis	1202	BIG	amɨ, tßɨ
5152	Matis	1205	TONGUE	ana
5153	Matis	1624	EMPTY	andadawid
5154	Matis	1216	MOTHER	ani
5155	Matis	1405	NAME	anɨ
5156	Matis	1485	BELOW OR UNDER	anpiduk
5158	Matis	925	CASSAVA	atsa
5159	Matis	98	ALL	atßuwɨß
5160	Matis	1199	WIFE	awin
5161	Matis	1269	NO	bama
5162	Matis	855	SEIZE	bed
5163	Matis	1517	WASP	binsin
5164	Matis	1523	FORGET	bɨama
5165	Matis	1035	GOOD	bɨda
5166	Matis	692	BRING	bɨden
5167	Matis	1248	EYE	bɨdu
5168	Matis	1200	HUSBAND	bɨnɨ
5169	Matis	700	CARRY	bowan
5170	Matis	189	HAIR (BODY)	bu
5171	Matis	2014	GO DOWN (DESCEND)	bud
5172	Matis	76	YOUNG MAN	buntak
5173	Matis	1759	OLDER BROTHER	butʃi
5174	Matis	1242	FEW	dabɨtsɨk
5175	Matis	1480	BODY	dada
5176	Matis	1554	MAN	dada
5177	Matis	1733	RAINBOW	dadamɨkaß
5178	Matis	1229	OLD	dadasibo
5179	Matis	1672	WRITE	dadawa
5181	Matis	1371	KNEE	danbɨdu
5182	Matis	1895	CLOTHES	datonkete
5183	Matis	928	EMBRACE	dayun
5184	Matis	1355	LAUGH	den
5185	Matis	2019	HAMMOCK	di
5186	Matis	1432	CUT	dɨd
5187	Matis	705	GO UP (ASCEND)	do
5188	Matis	730	SNAKE	dunu
5189	Matis	749	ENTER	edkin
5190	Matis	1580	ONLY	epapa
5191	Matis	1493	ONE	epapa
5192	Matis	946	BLOOD	imi
5193	Matis	1233	NIGHT	imɨd
5194	Matis	1220	TAIL	ina
5195	Matis	1339	MORNING	intßɨßmantsɨk
5196	Matis	1819	LOOK	is
5198	Matis	1602	WAKE UP	isukun
5200	Matis	906	TREE	iwi
5201	Matis	1210	HEAVY	iwɨ
5202	Matis	478	LIP	ɨkßak
5203	Matis	1621	SNEEZE	ɨktißun
5204	Matis	1425	GREEN	ɨmu
5205	Matis	714	SEED	ɨßɨ
5207	Matis	1443	WALK	kapo
5208	Matis	1435	HUNT	kapo
5209	Matis	1291	BACK	kaßuku
5211	Matis	1198	MANY	kimo
5212	Matis	1667	HOLE	kini
5213	Matis	297	CROOKED	kodo
5214	Matis	1100	COOK (SOMETHING)	kodoka
5215	Matis	1107	GO OUT	ku
5216	Matis	52	SHIVER	ku, takaßke
5217	Matis	1408	HEAR	kuak
5218	Matis	695	GO	kuan
5219	Matis	1398	DRY	kudu
5220	Matis	678	BEARD	kuißakete
5221	Matis	737	LIGHT (IGNITE)	kuɨta
5222	Matis	141	BURN (SOMETHING)	kuke
5223	Matis	212	FIELD	maɨ
5225	Matis	1583	BRAIN	mapi
5226	Matis	671	SAND	masi
5227	Matis	2648	HAIR (HEAD)	maßakete
5228	Matis	857	STONE	maßaß, meko
5229	Matis	1760	YOUNGER BROTHER	maßku
5230	Matis	1256	HEAD	maßo
5231	Matis	907	OLD WOMAN	matßo
5232	Matis	3653	COOKING POT	matsu
5233	Matis	632	LIZARD	maud
5234	Matis	1149	ORPHAN	mena
5235	Matis	1447	GIVE	mene
5236	Matis	1571	SELL	mene
5237	Matis	10	FIREWOOD	mente
5238	Matis	2017	MIX	miß
5239	Matis	1937	THERE	mɨduk
5240	Matis	1277	HAND	mɨkan
5242	Matis	492	THREE	mɨkan tan ted
5244	Matis	141	BURN (SOMETHING)	mɨßte
5245	Matis	1258	FINGERNAIL	mɨtis
5246	Matis	420	FOREST	moßo
5247	Matis	1879	DANCE	munud
5248	Matis	1920	DREAM (SOMETHING)	namaka
5249	Matis	634	MEAT	nami
5250	Matis	1625	DEAD	nano
5251	Matis	1413	PLAY	ne
5252	Matis	138	BATHE	neskin
5253	Matis	1838	NAVEL	nik
5255	Matis	136	HERE	nɨ
5256	Matis	1376	NOW	nɨbi kimo
5257	Matis	619	ANIMAL	nɨiʃ
5259	Matis	1261	SING	nowa
5260	Matis	1970	CANOE	nunte
5261	Matis	1623	SPEAK	onke
5262	Matis	1280	FALL	padkɨd, pakad
5263	Matis	1393	HORN (ANATOMY)	pais
5264	Matis	593	POTATO	papa
5265	Matis	1304	CHILD (YOUNG HUMAN)	papi
5266	Matis	1246	SMALL	papitsɨk, tuku
5267	Matis	1247	EAR	papußan
5268	Matis	1231	NEW	paßa
5269	Matis	1864	HUNGER	pekas
5270	Matis	256	FOOD	pete
5271	Matis	1728	ROTTEN	pisi
5272	Matis	1961	NECKLACE	piskaden
5273	Matis	1793	BAT	pɨwɨn
5274	Matis	680	BREAK (DESTROY OR GET DESTROYED)	podkɨmɨd
5275	Matis	1673	ARM	podo
5277	Matis	1185	VULTURE	puikun
5278	Matis	1251	BELLY	puk
5279	Matis	1539	BASKET	sapa
5280	Matis	1329	TOMORROW	sedke
5282	Matis	1052	LIGHT (WEIGHT)	ßakad
5283	Matis	1996	GET TIRED	ßakak
5284	Matis	112	TURTLE	ßawɨ
5286	Matis	1380	TOOTH	ßɨta
5287	Matis	1175	GHOST	ßo
5288	Matis	677	AXE	ßodko
5289	Matis	178	RIPE	ßu
5290	Matis	1252	HOUSE	ßubu
5291	Matis	1222	PENIS	ßui
5292	Matis	1402	BREAST	ßuma
5293	Matis	2790	HIGH OR TALL	ßunu
5296	Matis	704	CLEAN	ʃebad
5297	Matis	1453	WASH	ʃik
5298	Matis	1424	YELLOW	ʃin
5299	Matis	1301	FOOT	taɨ
5300	Matis	1318	CHICKEN	takada
5301	Matis	1410	KNOW (SOMETHING)	tanawa
5302	Matis	977	ARROW	tawa
5303	Matis	1333	NECK	tɨtun
5304	Matis	506	MAIZE	tsadi
5305	Matis	1917	TIE	tse
5307	Matis	321	CHEW	tßakawa
5308	Matis	1428	BURNING	tßaman
5309	Matis	227	FISH	tßapa
5310	Matis	666	RIVER	tßɨßɨ
5311	Matis	1446	COME	tßo
5313	Matis	1086	WORK (ACTIVITY)	tßonoad
5314	Matis	1234	SMOOTH	tßuku
5315	Matis	1758	OLDER SISTER	tßutßu
5316	Matis	811	SOUL	tsusin
5317	Matis	1646	GIRL	tʃanpi
5318	Matis	77	YOUNG WOMAN	tʃanpi
5319	Matis	1936	DEER	tʃaßu
5320	Matis	897	SWALLOW	tʃe
5321	Matis	1372	MEDICINE	tʃete
5322	Matis	1761	YOUNGER SISTER	tʃibi
5323	Matis	1335	WHITE	tʃidabo
5324	Matis	962	WOMAN	tʃidabo
5325	Matis	887	BITTER	tʃimu
5326	Matis	1387	ARRIVE	tʃinukun
5327	Matis	1421	SUCK	tʃiʃ
5328	Matis	1456	THROW	ttʃanpiik
5329	Matis	744	EGG	tu
5330	Matis	1606	INSIDE	tuka
5331	Matis	797	TESTICLES	ubu
5332	Matis	1278	VOMIT	uk
5333	Matis	1174	YESTERDAY	ußto
5334	Matis	1585	SLEEP	uʃ
5335	Matis	1287	COLD	waduß
5336	Matis	948	WATER	waka
5337	Matis	658	RAIN (PRECIPITATION)	we
5338	Matis	1766	FINISH	weskin
5339	Matis	1075	TRAP (PITFALL)	widu
5340	Matis	1839	CRY	win
5341	Matis	163	BLACK	wisu
5342	Matis	1394	BONE	wiʃpo
6354	Poyanawa	1728	ROTTEN	abixay
6355	Poyanawa	819	STOMACH	atu
6356	Poyanawa	817	THEY	atuh
6357	Poyanawa	925	CASSAVA	atsa
6358	Poyanawa	962	WOMAN	awĩ
6359	Poyanawa	1199	WIFE	awĩvu
6360	Poyanawa	1292	BAD	awĩtia
6361	Poyanawa	1307	LANGUAGE	ãda
6362	Poyanawa	406	OLD MAN	ãdivu
6363	Poyanawa	1405	NAME	ãde
6364	Poyanawa	763	SKIN	ãsi
6365	Poyanawa	1231	NEW	bahu
6367	Poyanawa	1228	EARTH (SOIL)	bay
6368	Poyanawa	1287	COLD	basi
6369	Poyanawa	1398	DRY	basku
6370	Poyanawa	671	SAND	baši
6371	Poyanawa	2	DUST	baxivuhnã
6372	Poyanawa	1366	BOY	buy
6373	Poyanawa	1433	HIT	burutu
6374	Poyanawa	1726	WET	buxa
6375	Poyanawa	1251	BELLY	dahva
6376	Poyanawa	492	THREE	darãnã
6377	Poyanawa	297	CROOKED	daravãku
6378	Poyanawa	1209	I	ea
6379	Poyanawa	714	SEED	ehe
6380	Poyanawa	1209	I	enã
6381	Poyanawa	1217	FATHER	epa
6382	Poyanawa	1216	MOTHER	ewa
6383	Poyanawa	1204	BARK	haka
6384	Poyanawa	1449	RUB	haki
6385	Poyanawa	1394	BONE	haw
6386	Poyanawa	506	MAIZE	heki
6388	Poyanawa	737	LIGHT (IGNITE)	hiki
6389	Poyanawa	175	BLOW (OF WIND)	huã
6390	Poyanawa	1402	BREAST	hũba
6391	Poyanawa	1202	BIG	hukũba
6392	Poyanawa	1337	PIG	iauaydĩkia
6393	Poyanawa	1233	NIGHT	iãvu
6394	Poyanawa	1425	GREEN	ikãba
6395	Poyanawa	221	FIRE	ikutĩba
6396	Poyanawa	1554	MAN	iravu
6397	Poyanawa	1292	BAD	irũba
6398	Poyanawa	1267	NARROW	iruixta
6399	Poyanawa	1238	WHEN	isa
6400	Poyanawa	1441	FLY (MOVE THROUGH AIR)	iũda
6401	Poyanawa	619	ANIMAL	iũĩda
6402	Poyanawa	937	BIRD	iũĩdapuya
6403	Poyanawa	227	FISH	iumã
6404	Poyanawa	811	SOUL	iüxĩ
6405	Poyanawa	1229	OLD	iwa
6406	Poyanawa	906	TREE	iwi
6407	Poyanawa	1480	BODY	iwrakuĩ
6408	Poyanawa	677	AXE	ĩãbi
6409	Poyanawa	946	BLOOD	ĩbi
6412	Poyanawa	489	KIDNEY	kahku
6413	Poyanawa	674	MOUTH	keha
6414	Poyanawa	1261	SING	kewe
6415	Poyanawa	141	BURN (SOMETHING)	kua
6417	Poyanawa	778	SMOKE (EXHAUST)	kũĩ
6418	Poyanawa	1421	SUCK	kuku
6419	Poyanawa	678	BEARD	kurãdi
6420	Poyanawa	1417	KILL	kuxa
6421	Poyanawa	1213	YOU	mã
6422	Poyanawa	628	LEAF	mãdĩ
6423	Poyanawa	1393	HORN (ANATOMY)	mãhũ
6424	Poyanawa	1277	HAND	mãkã
6425	Poyanawa	1183	PALM OF HAND	mãkã data
6426	Poyanawa	1303	FINGER	mãkã bevi
6427	Poyanawa	749	ENTER	manaki
6428	Poyanawa	1215	THOU	mĩ
6429	Poyanawa	977	ARROW	mĩmã
6430	Poyanawa	136	HERE	nĩdu
6431	Poyanawa	1937	THERE	nũdia
6432	Poyanawa	1360	DUCK	nũnũ
6433	Poyanawa	1247	EAR	pabĩki
6434	Poyanawa	1424	YELLOW	pãxĩ
6435	Poyanawa	1336	EAT	pi
6436	Poyanawa	1336	EAT	pĩ
6437	Poyanawa	801	RIB	pixi
6438	Poyanawa	1673	ARM	puyã
6439	Poyanawa	1201	FEATHER	puy
6440	Poyanawa	937	BIRD	puyavu
6441	Poyanawa	1201	FEATHER	puybixtĩ
6442	Poyanawa	1413	PLAY	puta
6443	Poyanawa	1291	BACK	puti
6444	Poyanawa	1498	TWO	ravu
6445	Poyanawa	1493	ONE	ravukãba
6447	Poyanawa	1221	NOSE	rãkĩ
6448	Poyanawa	1371	KNEE	rãtuhku
6450	Poyanawa	1730	CHEEK	tãbu
6451	Poyanawa	688	LUNG	tãhã
6452	Poyanawa	1224	LIVER	taka
6453	Poyanawa	1301	FOOT	tay
6454	Poyanawa	980	HEEL	taytxĩpu
6455	Poyanawa	1219	WORM	taxi
6456	Poyanawa	670	ROOT	tatxa
6457	Poyanawa	1333	NECK	tehu
6458	Poyanawa	1838	NAVEL	tuku
6459	Poyanawa	1936	DEER	txahu
6460	Poyanawa	1203	LONG	txaypa
6461	Poyanawa	163	BLACK	txuhu
6462	Poyanawa	239	FLOWER	txuku
6463	Poyanawa	1439	SWIM	ua
6464	Poyanawa	948	WATER	uaka
6465	Poyanawa	2648	HAIR (HEAD)	uh
6466	Poyanawa	1335	WHITE	uhu
6467	Poyanawa	1256	HEAD	uhka
6468	Poyanawa	658	RAIN (PRECIPITATION)	uy
6469	Poyanawa	2009	DOG	utxiti
6470	Poyanawa	72	CLAW	uãtis
6471	Poyanawa	1313	MOON	ũhũdi
6472	Poyanawa	1223	HEART	ũĩti
6473	Poyanawa	77	YOUNG WOMAN	ũtuku
6474	Poyanawa	1507	FRUIT	ũxi
6475	Poyanawa	1623	SPEAK	vãda
6476	Poyanawa	1200	HUSBAND	vãdi
6477	Poyanawa	1970	CANOE	vãdi iakati
6478	Poyanawa	981	ELBOW	vãhũ
6479	Poyanawa	1366	BOY	vakevu
6480	Poyanawa	1246	SMALL	vakevu
6481	Poyanawa	1366	BOY	vakevuiravu
6482	Poyanawa	1646	GIRL	vakevuawĩvu
6483	Poyanawa	123	FOREHEAD	vãnãmã
6484	Poyanawa	2252	PATH	vay
6485	Poyanawa	1220	TAIL	vãti
6486	Poyanawa	882	PARROT	vawa
6487	Poyanawa	1509	MOSQUITO	vi
6488	Poyanawa	1248	EYE	veru
6491	Poyanawa	1430	STAR	vuxa
6492	Poyanawa	1208	CAT	xãduewe
6493	Poyanawa	503	FROG	xãki
6494	Poyanawa	1274	SALT	xaw
6495	Chiriva	1035	GOOD	sheoma
6496	Chiriva	1292	BAD	besoma
6497	Chiriva	1217	FATHER	reomo
6498	Chiriva	1216	MOTHER	yllquite
6499	Chiriva	1493	ONE	tevisí
6500	Chiriva	1498	TWO	jorová
6501	Tutxiunaua	2648	HAIR (HEAD)	vô
6502	Tutxiunaua	1256	HEAD	mapô
6503	Tutxiunaua	1173	EYEBROW	vô-ispi
6504	Tutxiunaua	1247	EAR	patin
6505	Tutxiunaua	1307	LANGUAGE	anan
6506	Tutxiunaua	478	LIP	quexi
6507	Tutxiunaua	1221	NOSE	rechan
6508	Tutxiunaua	1333	NECK	texou
6509	Tutxiunaua	1277	HAND	mitico
6510	Tutxiunaua	1673	ARM	mançan
6511	Tutxiunaua	1223	HEART	uiutê
6512	Tutxiunaua	819	STOMACH	postô
6513	Tutxiunaua	1297	LEG	taxou
6514	Tutxiunaua	1301	FOOT	tai
6515	Tutxiunaua	946	BLOOD	lui
6516	Tutxiunaua	962	WOMAN	ain-vô
6517	Tutxiunaua	1554	MAN	vô-né
6518	Tutxiunaua	77	YOUNG WOMAN	titina
6519	Tutxiunaua	1217	FATHER	ipá
